Entity,Code,Day,p_avg_all_ages
Qatar,QAT,2020-12-31,5.34
Qatar,QAT,2021-01-31,7.29
Qatar,QAT,2021-02-28,-5.52
Qatar,QAT,2021-03-31,29.8
Qatar,QAT,2021-04-30,108.55
Qatar,QAT,2021-05-31,35.01
Qatar,QAT,2021-06-30,22.59
Qatar,QAT,2021-07-31,16.5
Qatar,QAT,2021-08-31,21.3
Qatar,QAT,2021-09-30,-9.48
Qatar,QAT,2021-10-31,11.17
Qatar,QAT,2021-11-30,0.89
Qatar,QAT,2021-12-31,5.34
Qatar,QAT,2022-01-31,47.77
Qatar,QAT,2022-02-28,21.02
Reunion,REU,2020-01-05,-9.38
Reunion,REU,2020-01-12,3.67
Reunion,REU,2020-01-19,-1.27
Reunion,REU,2020-01-26,13.98
Reunion,REU,2020-02-02,-5.84
Reunion,REU,2020-02-09,13.53
Reunion,REU,2020-02-16,18.1
Reunion,REU,2020-02-23,-14.08
Reunion,REU,2020-03-01,-16.85
Reunion,REU,2020-03-08,9.03
Reunion,REU,2020-03-15,5.15
Reunion,REU,2020-03-22,6.69
Reunion,REU,2020-03-29,-3.76
Reunion,REU,2020-04-05,11.24
Reunion,REU,2020-04-12,3.9
Reunion,REU,2020-04-19,15.38
Reunion,REU,2020-04-26,-12.44
Reunion,REU,2020-05-03,22.25
Reunion,REU,2020-05-10,5.58
Reunion,REU,2020-05-17,-7.28
Reunion,REU,2020-05-24,2.06
Reunion,REU,2020-05-31,26.85
Reunion,REU,2020-06-07,17.14
Reunion,REU,2020-06-14,37.93
Reunion,REU,2020-06-21,4.77
Reunion,REU,2020-06-28,5.85
Reunion,REU,2020-07-05,8.65
Reunion,REU,2020-07-12,0
Reunion,REU,2020-07-19,10.49
Reunion,REU,2020-07-26,6.2
Reunion,REU,2020-08-02,11.11
Reunion,REU,2020-08-09,12.24
Reunion,REU,2020-08-16,35.37
Reunion,REU,2020-08-23,12.45
Reunion,REU,2020-08-30,12.63
Reunion,REU,2020-09-06,14.88
Reunion,REU,2020-09-13,5.32
Reunion,REU,2020-09-20,11.94
Reunion,REU,2020-09-27,-10.33
Reunion,REU,2020-10-04,16.95
Reunion,REU,2020-10-11,4.25
Reunion,REU,2020-10-18,-12.12
Reunion,REU,2020-10-25,-8.1
Reunion,REU,2020-11-01,-0.41
Reunion,REU,2020-11-08,7.72
Reunion,REU,2020-11-15,16.9
Reunion,REU,2020-11-22,18.14
Reunion,REU,2020-11-29,13.23
Reunion,REU,2020-12-06,13.44
Reunion,REU,2020-12-13,5.07
Reunion,REU,2020-12-20,6.74
Reunion,REU,2020-12-27,10.88
Reunion,REU,2021-01-03,17.04
Reunion,REU,2021-01-10,6.25
Reunion,REU,2021-01-17,15.55
Reunion,REU,2021-01-24,12.53
Reunion,REU,2021-01-31,-1.08
Reunion,REU,2021-02-07,4.98
Reunion,REU,2021-02-14,25
Reunion,REU,2021-02-21,4.86
Reunion,REU,2021-02-28,9.73
Reunion,REU,2021-03-07,4.75
Reunion,REU,2021-03-14,31.06
Reunion,REU,2021-03-21,24.74
Reunion,REU,2021-03-28,28.66
Reunion,REU,2021-04-04,5.09
Reunion,REU,2021-04-11,27.99
Reunion,REU,2021-04-18,32.47
Reunion,REU,2021-04-25,22.17
Reunion,REU,2021-05-02,45.94
Reunion,REU,2021-05-09,23.47
Reunion,REU,2021-05-16,23.51
Reunion,REU,2021-05-23,-0.66
Reunion,REU,2021-05-30,30.73
Reunion,REU,2021-06-06,63.79
Reunion,REU,2021-06-13,41
Reunion,REU,2021-06-20,24.14
Reunion,REU,2021-06-27,4.77
Reunion,REU,2021-07-04,35.08
Reunion,REU,2021-07-11,44.12
Reunion,REU,2021-07-18,8.91
Reunion,REU,2021-07-25,40.63
Reunion,REU,2021-08-01,-6.95
Reunion,REU,2021-08-08,36.83
Reunion,REU,2021-08-15,22.45
Reunion,REU,2021-08-22,36.46
Reunion,REU,2021-08-29,32.1
Reunion,REU,2021-09-05,12.63
Reunion,REU,2021-09-12,44.42
Reunion,REU,2021-09-19,21.28
Reunion,REU,2021-09-26,-4.05
Reunion,REU,2021-10-03,6.24
Reunion,REU,2021-10-10,18.03
Reunion,REU,2021-10-17,7.29
Reunion,REU,2021-10-24,13.13
Reunion,REU,2021-10-31,5.73
Reunion,REU,2021-11-07,17.89
Reunion,REU,2021-11-14,-1.42
Reunion,REU,2021-11-21,46.99
Reunion,REU,2021-11-28,-0.84
Reunion,REU,2021-12-05,8.74
Reunion,REU,2021-12-12,18.94
Reunion,REU,2021-12-19,49.76
Reunion,REU,2021-12-26,43.82
Reunion,REU,2022-01-02,22.18
Reunion,REU,2022-01-09,58.33
Reunion,REU,2022-01-16,88.98
Reunion,REU,2022-01-23,85.77
Reunion,REU,2022-01-30,73.12
Reunion,REU,2022-02-06,78.57
Reunion,REU,2022-02-13,88.07
Reunion,REU,2022-02-20,68.87
Reunion,REU,2022-02-27,9.73
Reunion,REU,2022-03-06,39.31
Reunion,REU,2022-03-13,32.16
Romania,ROU,2020-01-05,-9.79
Romania,ROU,2020-01-12,-8.9
Romania,ROU,2020-01-19,-7.3
Romania,ROU,2020-01-26,-8
Romania,ROU,2020-02-02,-6.59
Romania,ROU,2020-02-09,-3.04
Romania,ROU,2020-02-16,-4.3
Romania,ROU,2020-02-23,-7.81
Romania,ROU,2020-03-01,-5.54
Romania,ROU,2020-03-08,-6.11
Romania,ROU,2020-03-15,-6.29
Romania,ROU,2020-03-22,-5.96
Romania,ROU,2020-03-29,-2.01
Romania,ROU,2020-04-05,-0.26
Romania,ROU,2020-04-12,2.51
Romania,ROU,2020-04-19,1.66
Romania,ROU,2020-04-26,3.49
Romania,ROU,2020-05-03,-1.23
Romania,ROU,2020-05-10,2.15
Romania,ROU,2020-05-17,4.64
Romania,ROU,2020-05-24,-2.91
Romania,ROU,2020-05-31,-1.59
Romania,ROU,2020-06-07,5.2
Romania,ROU,2020-06-14,7.93
Romania,ROU,2020-06-21,-2.85
Romania,ROU,2020-06-28,5.17
Romania,ROU,2020-07-05,17.86
Romania,ROU,2020-07-12,8.77
Romania,ROU,2020-07-19,6.91
Romania,ROU,2020-07-26,6.66
Romania,ROU,2020-08-02,18.27
Romania,ROU,2020-08-09,17.67
Romania,ROU,2020-08-16,17.43
Romania,ROU,2020-08-23,18.12
Romania,ROU,2020-08-30,18.65
Romania,ROU,2020-09-06,15.83
Romania,ROU,2020-09-13,15.21
Romania,ROU,2020-09-20,15.39
Romania,ROU,2020-09-27,11.26
Romania,ROU,2020-10-04,11.61
Romania,ROU,2020-10-11,18.54
Romania,ROU,2020-10-18,23.58
Romania,ROU,2020-10-25,31.53
Romania,ROU,2020-11-01,40.08
Romania,ROU,2020-11-08,55.4
Romania,ROU,2020-11-15,60.01
Romania,ROU,2020-11-22,66.1
Romania,ROU,2020-11-29,68.38
Romania,ROU,2020-12-06,66.46
Romania,ROU,2020-12-13,55.38
Romania,ROU,2020-12-20,38.42
Romania,ROU,2020-12-27,34.58
Romania,ROU,2021-01-03,27.73
Romania,ROU,2021-01-10,14.46
Romania,ROU,2021-01-17,10.55
Romania,ROU,2021-01-24,19.32
Romania,ROU,2021-01-31,8.93
Romania,ROU,2021-02-07,8.01
Romania,ROU,2021-02-14,5.93
Romania,ROU,2021-02-21,5.94
Romania,ROU,2021-02-28,5.4
Romania,ROU,2021-03-07,10.35
Romania,ROU,2021-03-14,16
Romania,ROU,2021-03-21,25.95
Romania,ROU,2021-03-28,33.29
Romania,ROU,2021-04-04,36.46
Romania,ROU,2021-04-11,37.98
Romania,ROU,2021-04-18,39.78
Romania,ROU,2021-04-25,34.25
Romania,ROU,2021-05-02,31.8
Romania,ROU,2021-05-09,19.6
Romania,ROU,2021-05-16,18.67
Romania,ROU,2021-05-23,13.68
Romania,ROU,2021-05-30,5.63
Romania,ROU,2021-06-06,4.45
Romania,ROU,2021-06-13,4.21
Romania,ROU,2021-06-20,-1.23
Romania,ROU,2021-06-27,14.62
Romania,ROU,2021-07-04,4.8
Romania,ROU,2021-07-11,4.17
Romania,ROU,2021-07-18,9.59
Romania,ROU,2021-07-25,4.67
Romania,ROU,2021-08-01,7.54
Romania,ROU,2021-08-08,3.13
Romania,ROU,2021-08-15,-0.39
Romania,ROU,2021-08-22,3.78
Romania,ROU,2021-08-29,4.63
Romania,ROU,2021-09-05,6.24
Romania,ROU,2021-09-12,21.5
Romania,ROU,2021-09-19,36.65
Romania,ROU,2021-09-26,44.43
Romania,ROU,2021-10-03,64.22
Romania,ROU,2021-10-10,95.35
Romania,ROU,2021-10-17,120.82
Romania,ROU,2021-10-24,130.79
Romania,ROU,2021-10-31,128.7
Romania,ROU,2021-11-07,115.17
Romania,ROU,2021-11-14,77.87
Romania,ROU,2021-11-21,58.6
Romania,ROU,2021-11-28,37.31
Romania,ROU,2021-12-05,23.12
Romania,ROU,2021-12-12,14.02
Romania,ROU,2021-12-19,8.46
Romania,ROU,2021-12-26,8.3
Romania,ROU,2022-01-02,1.81
Romania,ROU,2022-01-09,-3.22
Romania,ROU,2022-01-16,-2.75
Romania,ROU,2022-01-23,1.61
Romania,ROU,2022-01-30,12.14
Romania,ROU,2022-02-06,25.09
Romania,ROU,2022-02-13,35.56
Romania,ROU,2022-02-20,33.13
Romania,ROU,2022-02-27,14.67
Russia,RUS,2020-01-31,-7.26
Russia,RUS,2020-02-29,-2.2
Russia,RUS,2020-03-31,-4.9
Russia,RUS,2020-04-30,-1.14
Russia,RUS,2020-05-31,10.04
Russia,RUS,2020-06-30,11.54
Russia,RUS,2020-07-31,17.45
Russia,RUS,2020-08-31,9.08
Russia,RUS,2020-09-30,13.47
Russia,RUS,2020-10-31,40.37
Russia,RUS,2020-11-30,56.12
Russia,RUS,2020-12-31,49.23
Russia,RUS,2021-01-31,26.59
Russia,RUS,2021-02-28,14.65
Russia,RUS,2021-03-31,17.44
Russia,RUS,2021-04-30,9.14
Russia,RUS,2021-05-31,3.06
Russia,RUS,2021-06-30,22.95
Russia,RUS,2021-07-31,43.29
Russia,RUS,2021-08-31,40.54
Russia,RUS,2021-09-30,38.25
Russia,RUS,2021-10-31,60.78
Russia,RUS,2021-11-30,75.76
Russia,RUS,2021-12-31,38.07
Russia,RUS,2022-01-31,11.14
Russia,RUS,2022-02-28,26.57
Russia,RUS,2022-03-31,23.42
Saint Kitts and Nevis,KNA,2020-01-31,-20.55
Saint Kitts and Nevis,KNA,2020-02-29,-7.46
Saint Kitts and Nevis,KNA,2020-03-31,-6.21
Saint Kitts and Nevis,KNA,2020-04-30,-16.92
Saint Kitts and Nevis,KNA,2020-05-31,27.27
Saint Kitts and Nevis,KNA,2020-06-30,25.42
Saint Kitts and Nevis,KNA,2020-07-31,14.29
Saint Kitts and Nevis,KNA,2020-08-31,-13.85
Saint Kitts and Nevis,KNA,2020-09-30,-17.14
Saint Kitts and Nevis,KNA,2020-10-31,3.82
Saint Kitts and Nevis,KNA,2020-11-30,-5.66
Saint Kitts and Nevis,KNA,2020-12-31,2.4
San Marino,SMR,2020-01-31,-3.36
San Marino,SMR,2020-02-29,17.12
San Marino,SMR,2020-03-31,135.85
San Marino,SMR,2020-04-30,37.17
San Marino,SMR,2020-05-31,23.76
San Marino,SMR,2020-06-30,35.51
San Marino,SMR,2020-07-31,26.32
San Marino,SMR,2020-08-31,2.94
San Marino,SMR,2020-09-30,-9.09
San Marino,SMR,2020-10-31,30.21
San Marino,SMR,2020-11-30,23.81
San Marino,SMR,2020-12-31,110.28
San Marino,SMR,2021-01-31,-7.56
San Marino,SMR,2021-02-28,44.14
San Marino,SMR,2021-03-31,69.81
San Marino,SMR,2021-04-30,23.89
San Marino,SMR,2021-05-31,3.96
San Marino,SMR,2021-06-30,-6.54
San Marino,SMR,2021-07-31,26.32
San Marino,SMR,2021-08-31,7.84
San Marino,SMR,2021-09-30,16.16
San Marino,SMR,2021-10-31,35.42
San Marino,SMR,2021-11-30,9.52
San Marino,SMR,2021-12-31,63.55
San Marino,SMR,2022-01-31,38.66
San Marino,SMR,2022-02-28,-0.9
San Marino,SMR,2022-03-31,-10.38
Scotland,,2020-01-05,-9.01
Scotland,,2020-01-12,0.47
Scotland,,2020-01-19,-4.34
Scotland,,2020-01-26,-6.88
Scotland,,2020-02-02,-7.16
Scotland,,2020-02-09,-3.01
Scotland,,2020-02-16,-7.72
Scotland,,2020-02-23,-6.8
Scotland,,2020-03-01,0.53
Scotland,,2020-03-08,-1.68
Scotland,,2020-03-15,2.48
Scotland,,2020-03-22,6.75
Scotland,,2020-03-29,-3.51
Scotland,,2020-04-05,58.78
Scotland,,2020-04-12,79.85
Scotland,,2020-04-19,79.54
Scotland,,2020-04-26,68.94
Scotland,,2020-05-03,55.46
Scotland,,2020-05-10,38.75
Scotland,,2020-05-17,33.55
Scotland,,2020-05-24,17.28
Scotland,,2020-05-31,10.94
Scotland,,2020-06-07,3.5
Scotland,,2020-06-14,3.4
Scotland,,2020-06-21,4.47
Scotland,,2020-06-28,-1.75
Scotland,,2020-07-05,-3.44
Scotland,,2020-07-12,-4.7
Scotland,,2020-07-19,3.69
Scotland,,2020-07-26,-1.58
Scotland,,2020-08-02,4.89
Scotland,,2020-08-09,0.84
Scotland,,2020-08-16,-6.47
Scotland,,2020-08-23,4.68
Scotland,,2020-08-30,4.76
Scotland,,2020-09-06,6.28
Scotland,,2020-09-13,6.05
Scotland,,2020-09-20,-5.42
Scotland,,2020-09-27,-10.84
Scotland,,2020-10-04,15.24
Scotland,,2020-10-11,-0.63
Scotland,,2020-10-18,6.78
Scotland,,2020-10-25,12.79
Scotland,,2020-11-01,16.94
Scotland,,2020-11-08,13.12
Scotland,,2020-11-15,17.45
Scotland,,2020-11-22,20.33
Scotland,,2020-11-29,17.57
Scotland,,2020-12-06,13.72
Scotland,,2020-12-13,3.9
Scotland,,2020-12-20,1.97
Scotland,,2020-12-27,13.61
Scotland,,2021-01-03,11.07
Scotland,,2021-01-10,34.8
Scotland,,2021-01-17,-0.62
Scotland,,2021-01-24,12.81
Scotland,,2021-01-31,21.83
Scotland,,2021-02-07,17.69
Scotland,,2021-02-14,12.62
Scotland,,2021-02-21,12.93
Scotland,,2021-02-28,6.27
Scotland,,2021-03-07,3.37
Scotland,,2021-03-14,-6.8
Scotland,,2021-03-21,-4.7
Scotland,,2021-03-28,-2.09
Scotland,,2021-04-04,-13.07
Scotland,,2021-04-11,-3.68
Scotland,,2021-04-18,2.84
Scotland,,2021-04-25,4.2
Scotland,,2021-05-02,-4.31
Scotland,,2021-05-09,-11.62
Scotland,,2021-05-16,4.04
Scotland,,2021-05-23,-2.07
Scotland,,2021-05-30,5.03
Scotland,,2021-06-06,3.76
Scotland,,2021-06-13,8.9
Scotland,,2021-06-20,5.4
Scotland,,2021-06-27,3.49
Scotland,,2021-07-04,6.73
Scotland,,2021-07-11,6.78
Scotland,,2021-07-18,9.93
Scotland,,2021-07-25,13.03
Scotland,,2021-08-01,18.17
Scotland,,2021-08-08,7.9
Scotland,,2021-08-15,9.62
Scotland,,2021-08-22,18.02
Scotland,,2021-08-29,12.99
Scotland,,2021-09-05,20.02
Scotland,,2021-09-12,14.37
Scotland,,2021-09-19,24.9
Scotland,,2021-09-26,21.99
Scotland,,2021-10-03,19.94
Scotland,,2021-10-10,31.82
Scotland,,2021-10-17,24.68
Scotland,,2021-10-24,24.58
Scotland,,2021-10-31,27.52
Scotland,,2021-11-07,20.27
Scotland,,2021-11-14,21.09
Scotland,,2021-11-21,12.1
Scotland,,2021-11-28,13.79
Scotland,,2021-12-05,17.92
Scotland,,2021-12-12,16.36
Scotland,,2021-12-19,9.97
Scotland,,2021-12-26,5.11
Scotland,,2022-01-02,2.3
Scotland,,2022-01-09,-3.53
Scotland,,2022-01-16,-2.73
Scotland,,2022-01-23,-2.53
Scotland,,2022-01-30,-4.22
Scotland,,2022-02-06,-1.53
Scotland,,2022-02-13,-1.26
Scotland,,2022-02-20,-8.04
Scotland,,2022-02-27,-4.56
Scotland,,2022-03-06,2.34
Scotland,,2022-03-13,-0.54
Scotland,,2022-03-20,8.38
Scotland,,2022-03-27,11.39
Scotland,,2022-04-03,13.66
Scotland,,2022-04-10,12.53
Scotland,,2022-04-17,-4.62
Scotland,,2022-04-24,16.38
Serbia,SRB,2020-01-31,-5.68
Serbia,SRB,2020-02-29,-0.13
Serbia,SRB,2020-03-31,-1.99
Serbia,SRB,2020-04-30,1.89
Serbia,SRB,2020-05-31,4.92
Serbia,SRB,2020-06-30,7.11
Serbia,SRB,2020-07-31,25.63
Serbia,SRB,2020-08-31,11.66
Serbia,SRB,2020-09-30,9.07
Serbia,SRB,2020-10-31,-1.63
Serbia,SRB,2020-11-30,31.68
Serbia,SRB,2020-12-31,93.81
Serbia,SRB,2021-01-31,-0.61
Serbia,SRB,2021-02-28,10.29
Serbia,SRB,2021-03-31,40.26
Serbia,SRB,2021-04-30,49.55
Serbia,SRB,2021-05-31,28.37
Serbia,SRB,2021-06-30,17.06
Serbia,SRB,2021-07-31,5.5
Serbia,SRB,2021-08-31,8.04
Serbia,SRB,2021-09-30,48.13
Serbia,SRB,2021-10-31,72.71
Serbia,SRB,2021-11-30,83.67
Serbia,SRB,2021-12-31,38.85
Serbia,SRB,2022-01-31,8.69
Serbia,SRB,2022-02-28,42.06
Serbia,SRB,2022-03-31,21.83
Seychelles,SYC,2020-01-31,5.18
Seychelles,SYC,2020-02-29,3.04
Seychelles,SYC,2020-03-31,-9.24
Seychelles,SYC,2020-04-30,-10.88
Seychelles,SYC,2020-05-31,-35.53
Seychelles,SYC,2020-06-30,-18.5
Seychelles,SYC,2020-07-31,-12.77
Seychelles,SYC,2020-08-31,-18.3
Seychelles,SYC,2020-09-30,-8.16
Seychelles,SYC,2020-10-31,-38.57
Seychelles,SYC,2020-11-30,-1.2
Seychelles,SYC,2020-12-31,0.31
Seychelles,SYC,2021-01-31,11.65
Seychelles,SYC,2021-02-28,31.76
Seychelles,SYC,2021-03-31,17.83
Seychelles,SYC,2021-04-30,-4.83
Seychelles,SYC,2021-05-31,43.08
Seychelles,SYC,2021-06-30,69.28
Seychelles,SYC,2021-07-31,52.65
Seychelles,SYC,2021-08-31,7.84
Seychelles,SYC,2021-09-30,22.45
Seychelles,SYC,2021-10-31,2.86
Seychelles,SYC,2021-11-30,-11.68
Seychelles,SYC,2021-12-31,17.55
Singapore,SGP,2020-01-31,17.71
Singapore,SGP,2020-02-29,10.92
Singapore,SGP,2020-03-31,6.79
Singapore,SGP,2020-04-30,14.32
Singapore,SGP,2020-05-31,4.68
Singapore,SGP,2020-06-30,-0.17
Singapore,SGP,2020-07-31,-3.11
Singapore,SGP,2020-08-31,5.48
Singapore,SGP,2020-09-30,8.29
Singapore,SGP,2020-10-31,1.65
Singapore,SGP,2020-11-30,7.53
Singapore,SGP,2020-12-31,5.47
Singapore,SGP,2021-01-31,5.16
Singapore,SGP,2021-02-28,10.98
Singapore,SGP,2021-03-31,8.48
Singapore,SGP,2021-04-30,15.51
Singapore,SGP,2021-05-31,10.16
Singapore,SGP,2021-06-30,9.64
Singapore,SGP,2021-07-31,9.95
Singapore,SGP,2021-08-31,11.15
Singapore,SGP,2021-09-30,20.41
Singapore,SGP,2021-10-31,42.6
Singapore,SGP,2021-11-30,42.32
Singapore,SGP,2021-12-31,19.6
Slovakia,SVK,2020-01-05,-1.02
Slovakia,SVK,2020-01-12,-4.21
Slovakia,SVK,2020-01-19,-9.5
Slovakia,SVK,2020-01-26,-4.6
Slovakia,SVK,2020-02-02,-5.08
Slovakia,SVK,2020-02-09,-7.74
Slovakia,SVK,2020-02-16,-0.62
Slovakia,SVK,2020-02-23,-8.57
Slovakia,SVK,2020-03-01,-3.32
Slovakia,SVK,2020-03-08,-1.34
Slovakia,SVK,2020-03-15,1.83
Slovakia,SVK,2020-03-22,9.93
Slovakia,SVK,2020-03-29,0.25
Slovakia,SVK,2020-04-05,6.4
Slovakia,SVK,2020-04-12,-4.07
Slovakia,SVK,2020-04-19,-4.76
Slovakia,SVK,2020-04-26,-3.15
Slovakia,SVK,2020-05-03,-0.94
Slovakia,SVK,2020-05-10,5.3
Slovakia,SVK,2020-05-17,3.69
Slovakia,SVK,2020-05-24,-0.79
Slovakia,SVK,2020-05-31,-4.26
Slovakia,SVK,2020-06-07,4.42
Slovakia,SVK,2020-06-14,0.91
Slovakia,SVK,2020-06-21,-5.88
Slovakia,SVK,2020-06-28,1.12
Slovakia,SVK,2020-07-05,4.76
Slovakia,SVK,2020-07-12,3.29
Slovakia,SVK,2020-07-19,-0.04
Slovakia,SVK,2020-07-26,-6.49
Slovakia,SVK,2020-08-02,0.92
Slovakia,SVK,2020-08-09,10.45
Slovakia,SVK,2020-08-16,0.23
Slovakia,SVK,2020-08-23,2.7
Slovakia,SVK,2020-08-30,7.21
Slovakia,SVK,2020-09-06,2.47
Slovakia,SVK,2020-09-13,8.89
Slovakia,SVK,2020-09-20,-1.55
Slovakia,SVK,2020-09-27,5.13
Slovakia,SVK,2020-10-04,14.72
Slovakia,SVK,2020-10-11,8.91
Slovakia,SVK,2020-10-18,19.16
Slovakia,SVK,2020-10-25,30.1
Slovakia,SVK,2020-11-01,36.23
Slovakia,SVK,2020-11-08,42.73
Slovakia,SVK,2020-11-15,40.31
Slovakia,SVK,2020-11-22,35.96
Slovakia,SVK,2020-11-29,41.34
Slovakia,SVK,2020-12-06,49.35
Slovakia,SVK,2020-12-13,53.52
Slovakia,SVK,2020-12-20,48.67
Slovakia,SVK,2020-12-27,64.07
Slovakia,SVK,2021-01-03,87.68
Slovakia,SVK,2021-01-10,80.27
Slovakia,SVK,2021-01-17,83.54
Slovakia,SVK,2021-01-24,66.25
Slovakia,SVK,2021-01-31,69.86
Slovakia,SVK,2021-02-07,62.74
Slovakia,SVK,2021-02-14,74.38
Slovakia,SVK,2021-02-21,69.05
Slovakia,SVK,2021-02-28,64.96
Slovakia,SVK,2021-03-07,56.85
Slovakia,SVK,2021-03-14,55.62
Slovakia,SVK,2021-03-21,52.21
Slovakia,SVK,2021-03-28,46.69
Slovakia,SVK,2021-04-04,39.53
Slovakia,SVK,2021-04-11,31.2
Slovakia,SVK,2021-04-18,25.19
Slovakia,SVK,2021-04-25,24.7
Slovakia,SVK,2021-05-02,15.58
Slovakia,SVK,2021-05-09,15.71
Slovakia,SVK,2021-05-16,17.98
Slovakia,SVK,2021-05-23,5.8
Slovakia,SVK,2021-05-30,0.15
Slovakia,SVK,2021-06-06,4.97
Slovakia,SVK,2021-06-13,8.44
Slovakia,SVK,2021-06-20,7.8
Slovakia,SVK,2021-06-27,14.11
Slovakia,SVK,2021-07-04,4.47
Slovakia,SVK,2021-07-11,5.4
Slovakia,SVK,2021-07-18,6.05
Slovakia,SVK,2021-07-25,-5.53
Slovakia,SVK,2021-08-01,0.35
Slovakia,SVK,2021-08-08,-2.36
Slovakia,SVK,2021-08-15,1.02
Slovakia,SVK,2021-08-22,5.22
Slovakia,SVK,2021-08-29,-4.47
Slovakia,SVK,2021-09-05,4.38
Slovakia,SVK,2021-09-12,10.09
Slovakia,SVK,2021-09-19,20.26
Slovakia,SVK,2021-09-26,17.97
Slovakia,SVK,2021-10-03,11.28
Slovakia,SVK,2021-10-10,22.7
Slovakia,SVK,2021-10-17,22.23
Slovakia,SVK,2021-10-24,29.55
Slovakia,SVK,2021-10-31,47.84
Slovakia,SVK,2021-11-07,50.53
Slovakia,SVK,2021-11-14,66.37
Slovakia,SVK,2021-11-21,84.37
Slovakia,SVK,2021-11-28,90.7
Slovakia,SVK,2021-12-05,90.64
Slovakia,SVK,2021-12-12,94.32
Slovakia,SVK,2021-12-19,73.78
Slovakia,SVK,2021-12-26,46.83
Slovakia,SVK,2022-01-02,35.98
Slovakia,SVK,2022-01-09,21.25
Slovakia,SVK,2022-01-16,9
Slovakia,SVK,2022-01-23,0.92
Slovakia,SVK,2022-01-30,0.4
Slovakia,SVK,2022-02-06,1.97
Slovakia,SVK,2022-02-13,1.22
Slovakia,SVK,2022-02-20,13.93
Slovakia,SVK,2022-02-27,10
Slovakia,SVK,2022-03-06,14.22
Slovakia,SVK,2022-03-13,15.75
Slovakia,SVK,2022-03-20,20.71
Slovakia,SVK,2022-03-27,16.13
Slovenia,SVN,2020-01-05,-4.89
Slovenia,SVN,2020-01-12,-6.62
Slovenia,SVN,2020-01-19,-7.69
Slovenia,SVN,2020-01-26,-4.29
Slovenia,SVN,2020-02-02,-2.34
Slovenia,SVN,2020-02-09,-2.18
Slovenia,SVN,2020-02-16,8.66
Slovenia,SVN,2020-02-23,-2.73
Slovenia,SVN,2020-03-01,-6.22
Slovenia,SVN,2020-03-08,3.91
Slovenia,SVN,2020-03-15,-0.55
Slovenia,SVN,2020-03-22,5.88
Slovenia,SVN,2020-03-29,-8.28
Slovenia,SVN,2020-04-05,-4.58
Slovenia,SVN,2020-04-12,14.97
Slovenia,SVN,2020-04-19,8.47
Slovenia,SVN,2020-04-26,3.27
Slovenia,SVN,2020-05-03,-2.25
Slovenia,SVN,2020-05-10,5.66
Slovenia,SVN,2020-05-17,-0.23
Slovenia,SVN,2020-05-24,14.54
Slovenia,SVN,2020-05-31,-5.61
Slovenia,SVN,2020-06-07,-0.4
Slovenia,SVN,2020-06-14,11.01
Slovenia,SVN,2020-06-21,8.28
Slovenia,SVN,2020-06-28,25.46
Slovenia,SVN,2020-07-05,4.74
Slovenia,SVN,2020-07-12,-4.65
Slovenia,SVN,2020-07-19,-0.68
Slovenia,SVN,2020-07-26,0.6
Slovenia,SVN,2020-08-02,11.58
Slovenia,SVN,2020-08-09,5.84
Slovenia,SVN,2020-08-16,11.11
Slovenia,SVN,2020-08-23,-1.73
Slovenia,SVN,2020-08-30,-5.01
Slovenia,SVN,2020-09-06,10.32
Slovenia,SVN,2020-09-13,9.72
Slovenia,SVN,2020-09-20,16.56
Slovenia,SVN,2020-09-27,1.03
Slovenia,SVN,2020-10-04,9.75
Slovenia,SVN,2020-10-11,8.7
Slovenia,SVN,2020-10-18,18.61
Slovenia,SVN,2020-10-25,34.34
Slovenia,SVN,2020-11-01,59.95
Slovenia,SVN,2020-11-08,67.2
Slovenia,SVN,2020-11-15,89.88
Slovenia,SVN,2020-11-22,96.4
Slovenia,SVN,2020-11-29,112.67
Slovenia,SVN,2020-12-06,99.65
Slovenia,SVN,2020-12-13,92.53
Slovenia,SVN,2020-12-20,76.34
Slovenia,SVN,2020-12-27,67.15
Slovenia,SVN,2021-01-03,60.58
Slovenia,SVN,2021-01-10,36.55
Slovenia,SVN,2021-01-17,36.78
Slovenia,SVN,2021-01-24,26.66
Slovenia,SVN,2021-01-31,11.06
Slovenia,SVN,2021-02-07,7.92
Slovenia,SVN,2021-02-14,-5.45
Slovenia,SVN,2021-02-21,-7.58
Slovenia,SVN,2021-02-28,3.66
Slovenia,SVN,2021-03-07,-3.83
Slovenia,SVN,2021-03-14,8.07
Slovenia,SVN,2021-03-21,0.36
Slovenia,SVN,2021-03-28,0.62
Slovenia,SVN,2021-04-04,3.01
Slovenia,SVN,2021-04-11,0.9
Slovenia,SVN,2021-04-18,14.15
Slovenia,SVN,2021-04-25,14.48
Slovenia,SVN,2021-05-02,0.63
Slovenia,SVN,2021-05-09,6.81
Slovenia,SVN,2021-05-16,11.2
Slovenia,SVN,2021-05-23,14.71
Slovenia,SVN,2021-05-30,10.29
Slovenia,SVN,2021-06-06,17.56
Slovenia,SVN,2021-06-13,11.43
Slovenia,SVN,2021-06-20,16.31
Slovenia,SVN,2021-06-27,9.73
Slovenia,SVN,2021-07-04,16.54
Slovenia,SVN,2021-07-11,-3.73
Slovenia,SVN,2021-07-18,-3.2
Slovenia,SVN,2021-07-25,-7.73
Slovenia,SVN,2021-08-01,0.6
Slovenia,SVN,2021-08-08,-6.3
